,Library.Full.Name,Library.Number,Survey.Year.From,A1.3.Ontario.Library.Service..OLS..Region..English.,A1.4.Type.of.Library.Service..English.,A1.5.Mailing.Address,A1.9.Street.Address,A1.10.City.Town,A1.11.Province,A1.12.Postal.Code,A1.13.Web.Site.Address,A1.14..No..of.Active.Library.Cardholders,B1.1..Net.Balance.brought.forward.from.previous.year,B2.1.1..Public.Library.Operating.Grant..PLOG.,B2.1.2..Pay.Equity.Grant,B2.1.3..First.Nation.Salary.Supplement.Grant,B2.1.4..Total.Provincial.Operating.Funding,B2.2..Local.Operating.Funding..e.g..Municipality.or.Band.local.operating.funding.,B2.4.1.03..Trillium.Foundation.funding,B2.4.1.04..Provincial.student.employment.funding,B2.4.1.05..ServiceOntario,B2.4.1.07..CAP.youth.support,B2.4.1.08..Young.Canada.Works,B2.4.1.10..OLCF,B2.4.1.99..Other.Project.Grant,B2.4.1a..Total.Project.Grants,B2.5..Donations..monies.donated.by.outside.bodies..e.g..Friends.groups..trust.funds.etc..,B2.6..Self.Generated.Revenue..e.g..fines..fees..sales.fundraising..room.rentals..cafe.revenue..etc..,B2.7..Debt.Services.and.Reserve.Fund.Revenues,B2.8..Other..Specify.any.other.source.of.funds.not.included.above.and.indicate.the.amount.received.from.each.funding.source.listed..e.g..Connectivity.,B2.9..Total.Operating.Revenues,B3.1..Provincial,B3.2..Federal,B3.3..Local,B3.4..Other..specify.any.other.source.of.funds.not.included.above.and.indicate.the.amount.received.from.each.funding.source.listed..report.each.funding.source.on.a.separate.line.,B3.5..Total.Capital.Revenues,B4.01..Materials,B4.01.1..General..Include.all.physical.items.that.are.not.electronic..e.g..books..periodicals..etc..,B4.01.2..Electronic..e.g..electronic.subscriptions.and.other.databases..downloadable.media..gaming..software..Playaway..DVDs..and.e.resources.,B4.02..Staffing..Total.funds.spent.on.all.staff..including.benefits..,B4.03..Staff.Training..Total.funds.spent.on.staff.training..including.travel.and.accommodation.,B4.04..Facilities.Utilities..Costs.related.to.library.facility.operation..e.g..insurance..rent..lighting..maintenance..etc..,B4.05.1..Telephone.and.Fax,B4.05.2..Dedicated.Internet.Connectivity.Costs..e.g..wireless..ISDN..dedicated.lines..,B4.06..Computer.Services..Total.spent.on.computer.equipment.and.related.expenses..e.g..computer.maintenance.contracts..etc...new.automated.systems..etc..,B4.07..Debt.Charges.and.Transfers.to.Reserve.Funds,B4.08..Funds.returned.to.government.sources,B4.09..Contract.payments.made.to.library.board.for.library.services..Specify.the.library.board.s..and.amount.given.to.each.board..report.each.payment.on.a.separate.line.,B4.10..Other..specify.all.other.expenditures.not.reported.above.and.indicate.the.amount.spent.for.each.expenditure.listed..report.each.item.on.a.separate.line.,B5.0..Total.Operating.Expenditures,B6.0..Total.Capital.Expenditures..funds.expended.on.land..building.construction.renovation.or.furniture.,C4.1.F..No,C4.1.T..Yes,C4.2..If.yes..how.many,C4.3.01..Freegal,C4.3.02..Freading,C4.3.03..Hoopla,C4.3.04..Zinio,C4.3.05..IndieFlix,C4.3.06..Flipster,C4.3.07..Naxos,C4.3.90..Other,D1.0.H..How.many.hours.per.week.in.your.library.constitute.a.full.time.position..must.be.at.least.32.5.hours..,D1.1.1.C..Librarians,D1.1.2.C..Library.Technicians,D1.1.3.C..EXCEL.Graduates,D1.1.4.C..Other.Staff,D1.1.5.C..Volunteers,D1.2.1.C..Librarians,D1.2.1.H..Librarians,D1.2.2.C..Library.Technicians,D1.2.2.H..Library.Technicians,D1.2.3.C..EXCEL.Graduates,D1.2.3.H..EXCEL.Graduates,D1.2.4.C..Other.Staff,D1.2.4.H..Other.Staff,D1.2.5.C..Volunteers,D1.2.5.H..Volunteers,E1.1..Total.No..of.Public.Access.Workstations.available.in.your.library,E1.1.1..Provide.Internet.access,E1.1.2..Provide.OPAC.and.or.ILS.Access,E1.1.4..Total.number.of.lending.laptops..netbooks..and.tablets..e.g..iPads.,E1.2..E.readers,E2.1.F..Does.your.library.have.an.automated.catalogue.system.,E2.1.T..Does.your.library.have.an.automated.catalogue.system.,E2.3.F..Does.your.library.provide.wireless.Internet.connection.,E2.3.T..Does.your.library.provide.wireless.Internet.connection.,E2.4.F..Does.your.library.have.a.3D.Printer.s.,E2.4.T..Does.your.library.have.a.3D.Printer.s.,E2.5..If.yes.state.how.many.,E2.6.F..Does.your.library.have.a.Maker.Space..mobile.Maker.Space..Digital.Media.Lab..Digital.Learning.Centre..Self.Publishing.Centre..Recording.Studio.etc.,E2.6.T..Does.your.library.have.a.Maker.Space..mobile.Maker.Space..Digital.Media.Lab..Digital.Learning.Centre..Self.Publishing.Centre..Recording.Studio.etc.,E2.7..If.yes.state.how.many.,E3.1.SPC..Main.Library,E3.1.SPH..Main.Library,E3.2.SPC..Branches.open.12.hours.per.week.or.more,E3.2.SPH..Branches.open.12.hours.per.week.or.more,E3.3.SPC..Branches.open.less.than.12.hours.per.week,E3.3.SPH..Branches.open.less.than.12.hours.per.week,E3.4.SPC..Bookmobile.stop.locations,E3.4.SPH..Bookmobile.stop.locations,E3.5.SPC..Deposit.Stations.and.Kiosks..refer.to.criteria.,E3.5.SPH..Deposit.Stations.and.Kiosks..refer.to.criteria.,E3.6.SPC..No..of.Bookmobiles.owned.by.your.library.board,F1.0..Total.Annual.Circulation..Actual.Annual.Direct.Circulation.,F2.1.P..No..of.programs.held.annually,F2.2.A..Annual.program.attendance,F2.301.Attendance..Early.literacy.and.Early.learning,F2.301.Programs..Early.literacy.and.Early.learning,F2.302.Attendance..Other.Children.s.programming,F2.302.Programs..Other.Children.s.programming,F2.303.Attendance..Summer.Reading,F2.303.Programs..Summer.Reading,F2.304.Attendance..Homework.help,F2.304.Programs..Homework.help,F2.305.Attendance..Class.instruction.at.a.library.or.school,F2.305.Programs..Class.instruction.at.a.library.or.school,F2.306.Attendance..Teen.programming,F2.306.Programs..Teen.programming,F2.307.Attendance..Newcomer.focus,F2.307.Programs..Newcomer.focus,F2.308.Attendance..Careers..job.help...skills.,F2.308.Programs..Careers..job.help...skills.,F2.309.Attendance..Business.Development,F2.309.Programs..Business.Development,F2.310.Attendance..Community.Development,F2.310.Programs..Community.Development,F2.311.Attendance..Technology..social.media.and.computer.literacy.,F2.311.Programs..Technology..social.media.and.computer.literacy.,F2.311a.Attendance..Maker.space..Digital.media.lab..Self.publishing,F2.311a.Programs..Maker.space..Digital.media.lab..Self.publishing,F2.312.Attendance..Genealogy..local.history..Doors.Open,F2.312.Programs..Genealogy..local.history..Doors.Open,F2.313.Attendance..Adult.learning..not.covered.elsewhere.,F2.313.Programs..Adult.learning..not.covered.elsewhere.,F2.314.Attendance..Seniors.programming,F2.314.Programs..Seniors.programming,F2.315.Attendance..Culture.Days..poetry.and.story.readings..art.shows,F2.315.Programs..Culture.Days..poetry.and.story.readings..art.shows,F2.316.Attendance..First.Nations.Public.Library.Week,F2.316.Programs..First.Nations.Public.Library.Week,F2.317.Attendance..First.Nation.Communities.Reads,F2.317.Programs..First.Nation.Communities.Reads,F2.318.Attendance..Ontario.Public.Library.Week...Canadian.Library.Month,F2.318.Programs..Ontario.Public.Library.Week...Canadian.Library.Month,F2.319.Attendance..Book.Clubs,F2.319.Programs..Book.Clubs,F2.320.Attendance..Other,F2.320.Programs..Other,F3.1.1..No..of.requests.made.to.other.libraries,F3.1.2..No..of.items.being.borrowed,F3.2.1..No..of.requests.received.from.other.libraries,F3.2.2..No..of.items.lent,G1.1.1.W..All.circulation.except.E.books..downloadable.audio.books..music.and.video,G1.1.2.W..All.circulation.for.E.books..downloadable.audio.books..music.and.video.,G1.1.3.W..Total.circulation.of.all.library.materials,G1.2.1.W..Total.In.Library.Materials.Use,G1.3.1.W..No..of.people.using.library.workstations,G1.3.2.W..No..of.times.electronic.databases.are.accessed.by.library.users,G1.3.3.W..No..of.people.using.public.library.wireless.connection,G1.3.4.W..No..of.people.using.Maker.Spaces..Digital.Media.labs..Self.Publishing.Centres,G1.4.1.W..No..of.standard.reference.transactions,G1.4.2.W..No..of.electronic.reference.transactions,G1.4.3.W..No..of.Reader.s.Advisory.transactions,G1.4.4.W..No..of.Information.Communication.Technology..software.and.social.media.support.requests,G1.4.5.W..Average.staff.time.in.minutes.per.Information.Communication..Technology..software.and.social.media.support.request.,G1.4.6.W..Number.of.times.accessible.material..equipment.or.devices.are.requested,G1.5.1.W..No..of.visits.to.the.library.made.in.person,G1.5.2.W..No..of.electronic.visits.to.the.library.website,G1.5.3.W..No..of.Social.Media.visits,H1.1.1.01..Books,H1.1.1.02..E.books,H1.1.1.03..Databases.and.Other.Downloadable.Services,H1.1.1.04..Computer.software,H1.1.1.05..Connectivity,H1.1.1.06..Integrated.Library.systems,H1.1.1.07..Corporate.Discount.Programs,H1.1.1.08..Municipal.and.Local.government,H1.1.1.92..Other.Types.of.Consortia,H1.2.1.F..No,H1.2.1.T..Yes,H1.2.2..If.Yes..provide.number.of.Friends.or.Foundations.organizations.your.public.library.works.with..,H1.3.1.F..No,H1.3.1.T..Yes,H1.3.2.10..Instagram,H1.3.2.11..Blogs,H1.3.2.12..Twitter,H1.3.2.13..Facebook,H1.3.2.14..Google.,H1.3.2.15..RSS.feeds,H1.3.2.16..Flickr,H1.3.2.17..YouTube,H1.3.2.18..LinkedIn,H1.3.2.19..Pinterest,H1.3.2.20..Tumblr,H1.3.2.90..Other.Social.Media,H1.4.1.F..No,H1.4.1.T..Yes,H1.4.2..If.Yes..how.many...,H1.4.3.21..Community.museums,H1.4.3.22..Art.galleries,H1.4.3.23..Municipal.cultural.planning.partnerships,H1.4.3.24..Archives,H1.4.3.25..Heritage.Organizations,H1.4.3.26..Ethno.cultural.and.Newcomer.Service.Organizations,H1.4.3.93..Other.Cultural.Partners,H1.5.1.F..No,H1.5.1.T..Yes,H1.5.2..If.Yes..how.many.,H1.5.3.40..Early.Childhood.Organizations,H1.5.3.41..School.boards..including.local.schools.and.local.education.authorities,H1.5.3.42..Community.Colleges,H1.5.3.43..Universities,H1.5.3.44..Distance.Education,H1.5.3.94..Other.Education.Sector.Partners,H1.5.4..Please.provide.highlights.or.examples.of.your.library.s.partnerships.with.the.Education.sector.,H1.7.1.F..No,H1.7.1.T..Yes,H1.7.2.31..ServiceOntario,H1.7.2.32..ESDC,H1.7.2.34..Municipal.services..e.g..licences.,H1.7.2.35..Health,H1.7.2.36..CAP.Youth,H1.7.2.91..Other.government.Service.Partnerships,H1.8.1.F..No,H1.8.1.T..Yes,H1.8.2.PC..Please.outline.your.projects.in.the.field.below..Provide.year.the.project.is.planned.for.,H1.8.3.F..No,H1.8.3.T..Yes,H1.8.4.TN..Please.outline.your.technology.needs.in.the.field.below.,H1.9.1.F..No,H1.9.1.T..Yes,H1.9.2.51..Chamber.of.Commerce,H1.9.2.52..Business.Improvement.Area..BIA.,H1.9.2.95..Other.Business.and.Economic.Sector.Partnerships,P1.1..Resident.Population.Served,P1.2..Contracting.Population.Served,P2.1..Contracting.Households.Served,P2.2..Resident.Households.Served
687,Shelburne,L0075,2017,Southern Ontario Library Service,Public or Union Library,201 Owen Sound St. ,201 Owen Sound St. ,Shelburne,Ontario,L9V3L2,www.shelburnelibrary.ca,7321,-9568,6069,214,0,6283,177194,0,2979,0,0,0,0,8167,14531,122400,12715,21067,30000,481505,0,0,0,0,0,53462,41499,11963,217864,2126,47995,2560,1829,6934,139400,0,0,15783,487953,1272,0,1,2,1,0,0,0,0,0,0,1,35,1,0,0,0,0,1,25,1,12,1,15,3,30,4,12,11,8,8,8,3,0,1,0,1,0,0,0,0,0,0,1,45,0,0,0,0,0,0,0,0,0,55672,674,6361,2206,111,391,5,695,47,113,39,1070,45,457,63,64,8,0,0,0,0,0,0,93,93,541,55,0,0,0,0,523,163,33,1,0,0,0,0,0,0,134,37,41,7,1693,1382,1395,717,1519,185,1704,80,179,92,62,15,41,6,280,60,10,51,593,223,1748,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,15,1,0,1,1,0,0,12,0,1,6,1,1,1,1,1,1,0,0,1,0,0,0,0,0,2,0,1,40000,0,1,16000,0,1,0,1,0,8126,12074,4512,2904
688,Sheshegwaning FN,L0419,2017,Ontario Library Service - North,First Nations Library,1125 Sheshegwaning Road ,1125 Sheshegwaning Road ,Sheshegwaning,Ontario,P0P1X0,www.olsn.ca/sheshegwaning/,50,0,593,0,13000,13593,0,0,0,0,0,0,0,0,5663,0,0,0,0,19256,0,0,0,0,0,4757,0,4757,13593,0,0,1470,0,0,0,0,0,0,19820,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,4,4,0,4,0,0,0,0,1,0,0,0,0,1,1,1,15,0,0,0,0,0,0,0,0,0,200,10,26,6,1,4,2,2,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,6,0,6,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2439,0,0,0,0,0,120,0,0,0
689,Simcoe County Co-operative,L0307,2017,Southern Ontario Library Service,"County, County co-operative or Regional Municipality Library",1110 HWY 26 ,1110 HWY 26 ,Midhurst,Ontario,L0L1X0,http://www.simcoe.ca/dpt/lib,759,0,15000,692,0,15692,661119,0,0,0,0,0,64377,0,67377,0,8421,37853,0,790462,0,0,0,0,0,357810,34084,323726,392833,4340,1395,616,0,0,0,0,0,33468,790462,0,0,1,1,0,0,0,0,0,1,0,0,35,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,8,0,1,0,1,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,23144,2,21,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,29,1785,1071,3543,29,3572,20,27,0,46,0,7,27,17,3,5,0,79,84,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16000,0,1,0,0,1,759,0,0,0
690,Sioux Lookout,L0031,2017,Ontario Library Service - North,Public or Union Library,P.O. Box 1028 ,21 Fifth Avenue ,Sioux Lookout,Ontario,P8T1B3,http://www.slpl.on.ca,1953,-22423,11102,601,0,11703,330000,0,0,0,0,0,0,46074,55514,4849,16952,1500,0,420518,0,0,0,0,0,41933,27880,14053,284644,3745,28776,882,0,2319,0,0,0,42944,405243,0,0,1,1,0,0,0,0,0,1,0,0,38,2,0,0,0,0,0,0,0,0,0,0,9,109,10,2,12,12,12,3,4,0,1,0,1,0,0,0,0,1,1,1,46,0,0,0,0,0,0,0,0,0,36388,405,3282,411,39,504,11,187,21,0,0,686,36,0,0,0,0,0,0,4,5,0,0,0,0,797,190,10,1,8,6,0,0,33,5,0,0,0,0,0,0,61,12,531,78,130,125,722,446,562,95,657,130,234,247,1120,31,4,0,1,16,2,0,1626,232,349,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5900,0,1,4000,0,1,1,0,0,5336,0,0,2464
691,Sioux Narrows Nestor Falls Twp,L0308,2017,Ontario Library Service - North,Public or Union Library,P.O. Box 119 ,Hwy 71 ,Sioux Narrows,Ontario,P0X1N0,,482,0,5827,1079,0,6906,0,0,0,0,0,0,0,0,11578,8400,169,0,528,27581,0,0,0,0,0,9320,9320,0,13433,0,0,1187,0,0,0,0,0,1265,25205,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,1,0,0,0,0,0,0,0,1,14,0,0,2,2,2,0,6,0,1,0,1,0,0,0,0,0,0,1,14,0,0,1,8,0,0,0,0,0,5699,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,33,0,1,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0,0,1036
692,Six Nations FN,L0420,2017,Southern Ontario Library Service,First Nations Library,P.O. Box 149 ,1679 Chiefswood Road ,Ohsweken,Ontario,N0A1M0,www.snpl.ca,3869,20621,28947,0,13000,41947,200000,0,17306,0,0,9431,0,18373,48110,1423,5467,0,2352,299299,0,0,0,24000,24000,5309,685,4624,243879,2210,62398,3553,4642,10879,0,0,0,0,332870,24000,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1,3,0,0,0,0,0,0,0,0,0,3,2,6,7,7,12,0,0,1,0,1,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,2304,63,1129,144,24,0,0,98,7,0,0,500,5,0,0,0,0,0,0,45,1,150,2,0,0,0,0,132,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,12,150,0,0,0,46,1,47,8,177,1,805,0,26,10,11,60,5,0,325,15,15,2,1,1,1,0,2,2,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,1,0,1,0,1,0,0,0,1,10,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,20000000,0,1,46500,0,1,0,0,1,12848,0,0,0
693,Smiths Falls,L0209,2017,Southern Ontario Library Service,Public or Union Library,81 Beckwith Street North ,,Smiths Falls,Ontario,K7A2B9,www.smithsfallslibrary.ca,4128,0,19321,1600,0,20921,393114,0,0,0,0,2094,0,4375,9469,25279,27045,0,0,490293,0,0,5102,0,5102,36375,27562,8813,340313,2410,47513,2024,1710,6781,24801,0,0,14762,476689,8053,0,1,1,0,0,0,1,0,0,0,0,33,1,1,0,2,0,0,0,0,0,1,13,4,30,9,16,12,7,3,0,4,0,1,0,1,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,58020,275,2773,1042,108,238,21,490,38,0,0,23,1,410,43,0,0,0,0,0,0,82,1,25,25,0,0,0,0,183,15,0,0,71,1,0,0,0,0,0,0,124,12,85,10,716,695,1922,1329,858,200,1058,308,132,0,177,0,15,5,40,15,15,15,519,39,58,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,350000,0,1,15000,0,1,0,1,0,8780,2468,1006,4351
694,Smooth Rock Falls,L0310,2017,Ontario Library Service - North,Public or Union Library,P.O. Box 670 ,120 Rue Ross ,Smooth Rock Falls,Ontario,P0L2B0,www.nt.net/smooth/index.html,917,4931,4535,360,0,4895,60000,0,0,0,0,0,7841,0,7841,0,0,0,0,72736,0,0,0,0,0,15890,15000,890,45000,2600,1075,2200,0,1040,0,0,0,0,67805,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,1,29,0,0,0,0,1,16,0,0,6,6,0,0,2,0,1,0,1,0,0,0,0,1,1,1,24,0,0,0,0,0,0,0,0,0,4449,10,111,0,0,22,1,10,1,3,1,0,0,24,1,0,0,1,1,0,0,0,0,7,1,0,0,0,0,5,1,7,2,0,0,0,0,0,0,32,1,0,0,0,0,297,0,275,0,99,0,99,37,23,0,5,2,11,2,0,0,6,0,81,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330,0,0,693
695,South Algonquin Twp,L0311,2017,Ontario Library Service - North,Public or Union Library,P.O. Box 208 ,Post Street ,Whitney,Ontario,K0J2M0,www.olsn.ca/southalgonquin,630,0,5621,843,0,6464,61703,0,0,0,0,0,0,0,7020,0,35,0,0,75222,0,0,0,0,0,7115,6115,1000,32688,0,10161,2630,0,102,0,0,0,0,52696,400,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,7,7,0,0,2,0,1,0,1,0,1,2,0,1,2,0,0,0,0,2,24,0,0,0,0,0,6745,41,753,720,37,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,111,0,0,110,0,110,0,33,0,40,0,2,0,0,2,15,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096,0,0,977
696,South River-Machar Union,L0312,2017,Ontario Library Service - North,Public or Union Library,P.O. Box 190 ,63 Marie Street ,South River,Ontario,P0A1X0,http://www.olsn.ca/srmupl,1728,11638,6197,383,0,6580,55476,0,0,425,0,0,0,3843,8884,10453,3101,0,4123,88617,0,0,0,0,0,12302,10169,2133,43045,424,11394,429,1426,1409,0,0,0,6348,76777,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,1,1,0,1,0,1,0,0,0,0,1,1,1,26,0,0,0,0,0,0,0,0,0,9361,92,1153,422,39,298,17,176,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,55,2,29,2,0,0,0,0,0,0,0,0,139,3,0,0,0,0,904,757,322,178,178,30,208,65,36,3,66,6,9,4,9,14,10,0,141,22,20,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4600,0,0,0,0,0,1912,0,0,1430
697,Southgate Twp.,L0332,2017,Southern Ontario Library Service,Public or Union Library,Box 190 ,80 Proton St. N. ,Dundalk,Ontario,N0C1B0,www.southgate-library.com,2292,0,11360,177,0,11537,142767,0,0,0,0,0,0,5900,8900,1192,6180,0,854,179330,0,0,5787,0,5787,20126,17131,2995,114648,1162,17456,650,1116,2195,14380,199,30960,5919,208811,5787,0,1,1,0,0,0,0,0,0,0,1,35,1,0,0,0,0,0,0,0,0,0,0,3,42,3,20,10,10,10,2,0,0,1,0,1,0,0,0,0,0,0,1,37,0,0,0,0,0,0,0,0,0,16448,229,2609,925,70,422,53,331,43,0,0,420,18,43,7,0,0,0,0,0,0,0,0,24,7,0,0,0,0,108,16,0,0,0,0,0,0,0,0,0,0,4,2,332,13,502,459,765,423,398,50,448,15,151,0,33,0,10,2,5,15,3,0,381,1039,14,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3000,0,0,0,0,0,7354,408,158,2710
698,Spanish Twp,L0381,2017,Ontario Library Service - North,Public or Union Library,8 Trunk Road P.O. Box 329 ,8 Trunk Road ,Spanish,Ontario,P0P2A0,www.town.spanish.on.ca/pages/library.asp,169,4709,1949,27,0,1976,50000,0,0,0,0,0,0,0,3000,0,4239,0,793,60008,0,0,0,0,0,4731,2256,2475,36385,304,4350,429,779,758,0,0,0,0,47736,3708,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,25,0,0,1,6,0,0,5,5,5,1,2,0,1,0,1,0,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,1526,4,94,0,0,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,40,36,177,117,50,14,64,0,24,0,8,0,2,0,2,0,0,0,67,0,1146,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3000,0,0,0,0,0,712,0,0,437
699,Springwater Twp,L0259,2017,Southern Ontario Library Service,Public or Union Library,12 Finlay Mill Rd. ,12 Finlay Mill Road ,Midhurst,Ontario,L9X0N7,http://www.springwater.library.on.ca,5806,0,22364,6140,0,28504,519767,0,2979,1189,0,3363,0,0,12088,1377,30542,51328,0,654585,0,0,0,0,0,53351,43648,9703,481797,6773,68659,4242,0,15789,0,0,0,23974,654585,0,0,1,1,0,0,0,0,0,1,0,0,35,1,0,0,3,0,0,0,0,0,0,0,8,112,7,35,15,15,15,0,0,0,1,0,1,0,0,0,0,0,0,1,37,2,55,0,0,0,0,0,0,0,94751,489,7708,3013,164,1154,67,433,21,209,12,165,12,56,5,0,0,9,3,0,0,750,19,80,30,396,30,95,2,90,10,47,12,63,6,0,0,0,0,30,1,98,18,1020,77,1590,1539,1880,1200,1846,153,1999,85,149,492,187,0,57,14,29,7,3,5,1527,3958,2654,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,15000,0,0,0,0,0,19060,713,588,7294
700,St. Catharines,L0025,2017,Southern Ontario Library Service,Public or Union Library,54 Church Street ,,St. Catharines,Ontario,L2R7K2,http://www.stcatharines.library.on.ca,64860,79893,228616,12267,0,240883,5491200,0,0,0,0,0,13869,42400,56269,228488,199106,0,0,6215946,0,0,0,0,0,981811,667310,314501,3652259,10577,484835,8329,28182,197315,256310,0,0,286827,5906445,0,0,1,4,1,0,1,1,0,0,0,1,35,14,5,0,15,0,12,214,2,20,0,0,66,687,0,0,74,74,74,16,5,0,1,0,1,0,1,2,0,1,1,1,53,3,1222,0,0,0,0,1,17,0,970023,1482,20042,4669,383,2701,231,497,10,0,0,3585,191,1284,120,0,0,8,4,0,0,0,0,1187,220,0,0,42,9,2419,135,144,10,241,12,0,0,0,0,79,7,1337,106,1849,44,2265,1781,8777,5710,15402,2807,18209,2012,1269,393,0,0,2430,14,587,1082,7,7,7240,9894,8694,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,5,1,0,0,0,0,0,5,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,379453,0,0,0,0,0,0,0,0,133113,0,0,56875
